customer_id,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
11103,Consumer,Yonkers,NY,EE. UU.,10701
11104,Consumer,Caguas,PR,Puerto Rico,725
11105,Home Office,Houston,TX,EE. UU.,77080
11106,Consumer,Caguas,PR,Puerto Rico,725
11107,Consumer,Brooklyn,NY,EE. UU.,11238
11108,Consumer,Plainfield,IL,EE. UU.,60544
11109,Corporate,Caguas,PR,Puerto Rico,725
11110,Consumer,Santa Ana,CA,EE. UU.,92704
11111,Consumer,San Sebastian,PR,Puerto Rico,685
11112,Consumer,Caguas,PR,Puerto Rico,725
11113,Consumer,Brooklyn,NY,EE. UU.,11208
11114,Corporate,Columbus,OH,EE. UU.,43230
11115,Corporate,Williamsport,PA,EE. UU.,17701
11116,Consumer,Caguas,PR,Puerto Rico,725
11117,Consumer,San Diego,CA,EE. UU.,92104
11118,Consumer,Caguas,PR,Puerto Rico,725
11119,Consumer,Saint Louis,MO,EE. UU.,63123
11120,Corporate,Saint Louis,MO,EE. UU.,63116
11121,Home Office,Caguas,PR,Puerto Rico,725
11122,Consumer,Troy,MI,EE. UU.,48098
11123,Consumer,Caguas,PR,Puerto Rico,725
11124,Consumer,Humacao,PR,Puerto Rico,791
11125,Consumer,Las Vegas,NV,EE. UU.,89119
11126,Consumer,Cleveland,OH,EE. UU.,44118
11127,Corporate,Caguas,PR,Puerto Rico,725
11128,Consumer,Miami,FL,EE. UU.,33157
11129,Consumer,Caguas,PR,Puerto Rico,725
11130,Consumer,Oceanside,CA,EE. UU.,92054
11131,Consumer,Brooklyn,NY,EE. UU.,11209
11132,Home Office,Caguas,PR,Puerto Rico,725
11133,Corporate,West Covina,CA,EE. UU.,91790
11134,Consumer,Caguas,PR,Puerto Rico,725
11135,Corporate,New York,NY,EE. UU.,10024
11136,Consumer,Hollywood,FL,EE. UU.,33021
11137,Home Office,Caguas,PR,Puerto Rico,725
11138,Home Office,Las Vegas,NV,EE. UU.,89123
11139,Consumer,Caguas,PR,Puerto Rico,725
11140,Consumer,Anaheim,CA,EE. UU.,92804
11141,Corporate,Eugene,OR,EE. UU.,97405
11142,Home Office,Caguas,PR,Puerto Rico,725
11143,Home Office,Brooklyn,NY,EE. UU.,11230
11144,Home Office,Mesa,AZ,EE. UU.,85201
11145,Consumer,Simi Valley,CA,EE. UU.,93063
11146,Consumer,Caguas,PR,Puerto Rico,725
11147,Home Office,Watsonville,CA,EE. UU.,95076
11148,Consumer,San Antonio,TX,EE. UU.,78227
11149,Consumer,Caguas,PR,Puerto Rico,725
11150,Corporate,Hialeah,FL,EE. UU.,33016
11151,Consumer,Caguas,PR,Puerto Rico,725
11152,Corporate,Mchenry,IL,EE. UU.,60050
11153,Consumer,Caguas,PR,Puerto Rico,725
11154,Home Office,Granada Hills,CA,EE. UU.,91344
11156,Corporate,Caguas,PR,Puerto Rico,725
11157,Corporate,York,PA,EE. UU.,17402
11158,Corporate,Caguas,PR,Puerto Rico,725
11159,Corporate,Sylmar,CA,EE. UU.,91342
11160,Consumer,Long Beach,CA,EE. UU.,90806
11161,Corporate,Caguas,PR,Puerto Rico,725
11162,Home Office,Frankfort,KY,EE. UU.,40601
11163,Consumer,Caguas,PR,Puerto Rico,725
11164,Home Office,Oxnard,CA,EE. UU.,93033
11165,Home Office,Philadelphia,PA,EE. UU.,19139
11166,Home Office,Caguas,PR,Puerto Rico,725
11167,Consumer,New York,NY,EE. UU.,10003
11168,Home Office,Plainfield,NJ,EE. UU.,7060
11169,Home Office,Caguas,PR,Puerto Rico,725
11170,Corporate,Philadelphia,PA,EE. UU.,19149
11171,Consumer,Caguas,PR,Puerto Rico,725
11172,Consumer,Greensboro,NC,EE. UU.,27406
11173,Corporate,Enfield,CT,EE. UU.,6082
11174,Consumer,Caguas,PR,Puerto Rico,725
11175,Consumer,Phoenix,AZ,EE. UU.,85033
11176,Consumer,Caguas,PR,Puerto Rico,725
11177,Consumer,Wayne,NJ,EE. UU.,7470
11178,Consumer,Portland,OR,EE. UU.,97229
11179,Consumer,Escondido,CA,EE. UU.,92026
11180,Home Office,Caguas,PR,Puerto Rico,725
11181,Consumer,Bronx,NY,EE. UU.,10473
11182,Consumer,Caguas,PR,Puerto Rico,725
11183,Corporate,San Juan,PR,Puerto Rico,921
11184,Consumer,La Puente,CA,EE. UU.,91744
11185,Home Office,Bronx,NY,EE. UU.,10453
11186,Consumer,Winnetka,CA,EE. UU.,91306
11187,Consumer,Caguas,PR,Puerto Rico,725
11188,Corporate,New York,NY,EE. UU.,10040
11189,Consumer,Caguas,PR,Puerto Rico,725
11190,Corporate,Toms River,NJ,EE. UU.,8753
11191,Consumer,Caguas,PR,Puerto Rico,725
11192,Consumer,Hialeah,FL,EE. UU.,33016
11193,Consumer,Caguas,PR,Puerto Rico,725
11194,Consumer,Aurora,CO,EE. UU.,80012
11195,Corporate,Caguas,PR,Puerto Rico,725
11196,Corporate,Tempe,AZ,EE. UU.,85281
11197,Consumer,Caguas,PR,Puerto Rico,725
11198,Consumer,Marietta,GA,EE. UU.,30067
11199,Consumer,Caguas,PR,Puerto Rico,725
11200,Consumer,Saint Peters,MO,EE. UU.,63376
11201,Consumer,Indio,CA,EE. UU.,92201
11202,Home Office,Santa Cruz,CA,EE. UU.,95060
11203,Corporate,Caguas,PR,Puerto Rico,725
11204,Consumer,Longmont,CO,EE. UU.,80501
11205,Corporate,Miami,FL,EE. UU.,33125
11206,Consumer,Caguas,PR,Puerto Rico,725
11207,Corporate,Albuquerque,NM,EE. UU.,87111
11208,Consumer,Caguas,PR,Puerto Rico,725
11209,Consumer,Quincy,IL,EE. UU.,62301
11210,Consumer,Caguas,PR,Puerto Rico,725
11211,Consumer,New York,NY,EE. UU.,10032
11212,Consumer,Bakersfield,CA,EE. UU.,93304
11213,Consumer,Caguas,PR,Puerto Rico,725
11214,Consumer,Santa Ana,CA,EE. UU.,92704
11215,Consumer,Gwynn Oak,MD,EE. UU.,21207
11216,Home Office,Caguas,PR,Puerto Rico,725
11217,Corporate,Brooklyn,NY,EE. UU.,11220
11218,Consumer,Murfreesboro,TN,EE. UU.,37130
11219,Consumer,Caguas,PR,Puerto Rico,725
11220,Consumer,Passaic,NJ,EE. UU.,7055
11221,Consumer,Antioch,TN,EE. UU.,37013
11222,Consumer,Caguas,PR,Puerto Rico,725
11223,Corporate,Azusa,CA,EE. UU.,91702
11224,Consumer,Billings,MT,EE. UU.,59102
11225,Consumer,Caguas,PR,Puerto Rico,725
11226,Corporate,Philadelphia,PA,EE. UU.,19134
11227,Consumer,Orlando,FL,EE. UU.,32825
11228,Consumer,Caguas,PR,Puerto Rico,725
11229,Consumer,Kenner,LA,EE. UU.,70065
11230,Consumer,Caguas,PR,Puerto Rico,725
11231,Home Office,Fond Du Lac,WI,EE. UU.,54935
11232,Consumer,Tallahassee,FL,EE. UU.,32308
11233,Corporate,Caguas,PR,Puerto Rico,725
11234,Corporate,Baltimore,MD,EE. UU.,21215
11235,Corporate,Portland,OR,EE. UU.,97206
11236,Corporate,Bismarck,ND,EE. UU.,58501
11237,Consumer,Caguas,PR,Puerto Rico,725
11238,Consumer,Hendersonville,TN,EE. UU.,37075
11239,Consumer,New Albany,IN,EE. UU.,47150
11240,Home Office,Richmond,VA,EE. UU.,23223
11241,Consumer,Caguas,PR,Puerto Rico,725
11242,Home Office,Wyoming,MI,EE. UU.,49509
11243,Corporate,Caguas,PR,Puerto Rico,725
11244,Consumer,Ann Arbor,MI,EE. UU.,48103
11245,Consumer,Caguas,PR,Puerto Rico,725
11246,Consumer,Howell,MI,EE. UU.,48843
11247,Home Office,Caguas,PR,Puerto Rico,725
11248,Consumer,Waipahu,HI,EE. UU.,96797
11249,Home Office,Provo,UT,EE. UU.,84604
11250,Home Office,Caguas,PR,Puerto Rico,725
11251,Consumer,Daly City,CA,EE. UU.,94015
11252,Corporate,Cleveland,OH,EE. UU.,44109
11253,Corporate,San Ramon,CA,EE. UU.,94583
11254,Consumer,Caguas,PR,Puerto Rico,725
11255,Consumer,Martinez,CA,EE. UU.,94553
11256,Corporate,Caguas,PR,Puerto Rico,725
11257,Consumer,Folsom,CA,EE. UU.,95630
11258,Consumer,Tucson,AZ,EE. UU.,85713
11259,Corporate,Palo Alto,CA,EE. UU.,94303
11260,Consumer,Fort Lauderdale,FL,EE. UU.,33312
11261,Home Office,Caguas,PR,Puerto Rico,725
11262,Consumer,Long Beach,CA,EE. UU.,90805
11263,Corporate,Federal Way,WA,EE. UU.,98023
11264,Consumer,Caguas,PR,Puerto Rico,725
11265,Consumer,Waukegan,IL,EE. UU.,60085
11266,Corporate,Caguas,PR,Puerto Rico,725
11267,Corporate,Palmdale,CA,EE. UU.,93550
11268,Corporate,Colorado Springs,CO,EE. UU.,80906
11269,Consumer,Caguas,PR,Puerto Rico,725
11270,Consumer,Brooklyn,NY,EE. UU.,11226
11271,Consumer,Arecibo,PR,Puerto Rico,612
11272,Consumer,Opelousas,LA,EE. UU.,70570
11273,Consumer,Caguas,PR,Puerto Rico,725
11274,Consumer,Upland,CA,EE. UU.,91786
11275,Consumer,Webster,NY,EE. UU.,14580
11276,Home Office,Caguas,PR,Puerto Rico,725
11277,Consumer,Brooklyn,NY,EE. UU.,11229
11278,Consumer,Caguas,PR,Puerto Rico,725
11279,Corporate,Berwyn,IL,EE. UU.,60402
11280,Corporate,North Hollywood,CA,EE. UU.,91605
11281,Home Office,Caguas,PR,Puerto Rico,725
11282,Consumer,Fontana,CA,EE. UU.,92335
11283,Consumer,Caguas,PR,Puerto Rico,725
11284,Consumer,Manati,PR,Puerto Rico,674
11285,Corporate,Caguas,PR,Puerto Rico,725
11286,Corporate,Porterville,CA,EE. UU.,93257
11287,Corporate,Houston,TX,EE. UU.,77081
11288,Home Office,Caguas,PR,Puerto Rico,725
11289,Home Office,Mount Pleasant,MI,EE. UU.,48858
11290,Consumer,Caguas,PR,Puerto Rico,725
11291,Consumer,Brooklyn,NY,EE. UU.,11233
11292,Home Office,Caguas,PR,Puerto Rico,725
11293,Consumer,Chambersburg,PA,EE. UU.,17201
11294,Consumer,Caguas,PR,Puerto Rico,725
11295,Corporate,Chula Vista,CA,EE. UU.,91910
11296,Consumer,Fresno,CA,EE. UU.,93720
11297,Consumer,Caguas,PR,Puerto Rico,725
11298,Consumer,Henrico,VA,EE. UU.,23233
11299,Consumer,Caguas,PR,Puerto Rico,725
11300,Home Office,Bronx,NY,EE. UU.,10453
11301,Consumer,Winter Park,FL,EE. UU.,32792
11302,Consumer,Caguas,PR,Puerto Rico,725
11303,Home Office,Union City,NJ,EE. UU.,7087
11304,Corporate,Santa Cruz,CA,EE. UU.,95060
11305,Consumer,Caguas,PR,Puerto Rico,725
11306,Corporate,Miami,FL,EE. UU.,33177
11307,Corporate,Caguas,PR,Puerto Rico,725
11308,Corporate,San Marcos,CA,EE. UU.,92069
11309,Home Office,Newburgh,NY,EE. UU.,12550
11310,Consumer,Caguas,PR,Puerto Rico,725
11311,Home Office,Chicago,IL,EE. UU.,60617
11312,Consumer,New York,NY,EE. UU.,10128
11313,Consumer,Caguas,PR,Puerto Rico,725
11314,Corporate,Encinitas,CA,EE. UU.,92024
11315,Consumer,College Station,TX,EE. UU.,77840
11316,Home Office,Caguas,PR,Puerto Rico,725
11317,Corporate,Pawtucket,RI,EE. UU.,2860
11318,Consumer,Caguas,PR,Puerto Rico,725
11319,Consumer,Arecibo,PR,Puerto Rico,612
11320,Corporate,Tracy,CA,EE. UU.,95376
11321,Corporate,San Diego,CA,EE. UU.,92104
11322,Corporate,Caguas,PR,Puerto Rico,725
11323,Corporate,Hanford,CA,EE. UU.,93230
11324,Home Office,Dallas,TX,EE. UU.,75220
11325,Consumer,Caguas,PR,Puerto Rico,725
11326,Consumer,Los Angeles,CA,EE. UU.,90023
11327,Home Office,Caguas,PR,Puerto Rico,725
11328,Consumer,Los Angeles,CA,EE. UU.,90033
11329,Home Office,Caguas,PR,Puerto Rico,725
11330,Consumer,Philadelphia,PA,EE. UU.,19143
11331,Corporate,Ypsilanti,MI,EE. UU.,48197
11332,Home Office,Caguas,PR,Puerto Rico,725
11333,Home Office,San Jose,CA,EE. UU.,95123
11334,Consumer,Quincy,MA,EE. UU.,2169
11335,Consumer,Tempe,AZ,EE. UU.,85281
11336,Corporate,Charlotte,NC,EE. UU.,28205
11337,Corporate,Danbury,CT,EE. UU.,6810
11338,Consumer,Sheboygan,WI,EE. UU.,53081
11339,Home Office,Caguas,PR,Puerto Rico,725
11340,Home Office,Kailua,HI,EE. UU.,96734
11341,Consumer,Caguas,PR,Puerto Rico,725
11342,Corporate,Salem,OR,EE. UU.,97303
11343,Consumer,Orange Park,FL,EE. UU.,32073
11344,Consumer,Caguas,PR,Puerto Rico,725
11345,Consumer,Fargo,ND,EE. UU.,58103
11346,Corporate,Caguas,PR,Puerto Rico,725
11347,Consumer,San Jose,CA,EE. UU.,95123
11348,Consumer,Granite City,IL,EE. UU.,62040
11349,Consumer,Caguas,PR,Puerto Rico,725
11350,Consumer,Dearborn,MI,EE. UU.,48126
11351,Corporate,Tempe,AZ,EE. UU.,85283
11352,Consumer,Caguas,PR,Puerto Rico,725
11353,Corporate,Temecula,CA,EE. UU.,92592
11354,Corporate,Caguas,PR,Puerto Rico,725
11355,Home Office,Lenoir,NC,EE. UU.,28645
11356,Consumer,Caguas,PR,Puerto Rico,725
11357,Corporate,Bronx,NY,EE. UU.,10467
11358,Consumer,Salt Lake City,UT,EE. UU.,84118
11359,Consumer,San Pablo,CA,EE. UU.,94806
11360,Consumer,Washington,DC,EE. UU.,20019
11361,Consumer,Caguas,PR,Puerto Rico,725
11362,Corporate,Bakersfield,CA,EE. UU.,93307
11363,Consumer,Garland,TX,EE. UU.,75040
11364,Corporate,Tucson,AZ,EE. UU.,85746
11365,Corporate,Caguas,PR,Puerto Rico,725
11366,Home Office,Los Angeles,CA,EE. UU.,90007
11367,Consumer,Caguas,PR,Puerto Rico,725
11368,Consumer,Huntington Station,NY,EE. UU.,11746
11369,Consumer,Irwin,PA,EE. UU.,15642
11370,Corporate,Caguas,PR,Puerto Rico,725
11371,Consumer,Van Nuys,CA,EE. UU.,91405
11372,Corporate,Bakersfield,CA,EE. UU.,93304
11373,Consumer,Caguas,PR,Puerto Rico,725
11374,Consumer,Houston,TX,EE. UU.,77036
11375,Corporate,Sacramento,CA,EE. UU.,95828
11376,Home Office,Houston,TX,EE. UU.,77093
11377,Consumer,Caguas,PR,Puerto Rico,725
11378,Consumer,Anaheim,CA,EE. UU.,92804
11379,Corporate,Memphis,TN,EE. UU.,38128
11380,Consumer,Caguas,PR,Puerto Rico,725
11381,Consumer,Bronx,NY,EE. UU.,10469
11382,Corporate,Huntington Beach,CA,EE. UU.,92647
11383,Consumer,Caguas,PR,Puerto Rico,725
11384,Home Office,Vacaville,CA,EE. UU.,95687
11385,Consumer,Wheeling,WV,EE. UU.,26003
11386,Corporate,Caguas,PR,Puerto Rico,725
11387,Corporate,San Antonio,TX,EE. UU.,78228
11388,Consumer,Lancaster,CA,EE. UU.,93535
11389,Corporate,Saint Louis,MO,EE. UU.,63129
11390,Corporate,Caguas,PR,Puerto Rico,725
11391,Home Office,Philadelphia,PA,EE. UU.,19139
11392,Consumer,Caguas,PR,Puerto Rico,725
11393,Corporate,Bronx,NY,EE. UU.,10452
11394,Consumer,Cupertino,CA,EE. UU.,95014
11395,Home Office,Caguas,PR,Puerto Rico,725
11396,Consumer,Hamilton,OH,EE. UU.,45013
11397,Consumer,Tallahassee,FL,EE. UU.,32308
11398,Corporate,Caguas,PR,Puerto Rico,725
11399,Consumer,Redmond,WA,EE. UU.,98052
11400,Home Office,Fort Worth,TX,EE. UU.,76116
11401,Consumer,Caguas,PR,Puerto Rico,725
11402,Home Office,Newark,DE,EE. UU.,19711
11403,Consumer,Elmhurst,IL,EE. UU.,60126
11404,Corporate,Caguas,PR,Puerto Rico,725
11405,Corporate,Brooklyn,NY,EE. UU.,11218
11406,Corporate,Albuquerque,NM,EE. UU.,87111
11407,Consumer,Marion,OH,EE. UU.,43302
11408,Corporate,Caguas,PR,Puerto Rico,725
11409,Corporate,Stone Mountain,GA,EE. UU.,30083
11410,Consumer,Caguas,PR,Puerto Rico,725
11411,Corporate,Glendale,AZ,EE. UU.,85308
11412,Corporate,Santa Ana,CA,EE. UU.,92701
11413,Home Office,Norcross,GA,EE. UU.,30093
11414,Corporate,Caguas,PR,Puerto Rico,725
11415,Corporate,Oxnard,CA,EE. UU.,93030
11416,Corporate,Caguas,PR,Puerto Rico,725
11417,Consumer,Chicago,IL,EE. UU.,60649
11418,Consumer,Caguas,PR,Puerto Rico,725
11419,Corporate,York,PA,EE. UU.,17402
11420,Consumer,Caguas,PR,Puerto Rico,725
11421,Consumer,New Orleans,LA,EE. UU.,70122
11422,Home Office,Moreno Valley,CA,EE. UU.,92557
11423,Home Office,Caguas,PR,Puerto Rico,725
11424,Home Office,Mayaguez,PR,Puerto Rico,680
11425,Consumer,Detroit,MI,EE. UU.,48238
11426,Consumer,Caguas,PR,Puerto Rico,725
11427,Corporate,Huntington Park,CA,EE. UU.,90255
11428,Consumer,Fort Worth,TX,EE. UU.,76106
11429,Home Office,Honolulu,HI,EE. UU.,96816
11430,Corporate,Caguas,PR,Puerto Rico,725
11431,Consumer,Sacramento,CA,EE. UU.,95823
11432,Consumer,Stockton,CA,EE. UU.,95206
11433,Consumer,Caguas,PR,Puerto Rico,725
11434,Home Office,Miami,FL,EE. UU.,33147
11435,Consumer,Hialeah,FL,EE. UU.,33015
11436,Consumer,Caguas,PR,Puerto Rico,725
11437,Consumer,Dallas,TX,EE. UU.,75240
11438,Consumer,Caguas,PR,Puerto Rico,725
11439,Corporate,El Paso,TX,EE. UU.,79936
11440,Home Office,Wilkes Barre,PA,EE. UU.,18702
11441,Consumer,Lutz,FL,EE. UU.,33549
11442,Consumer,Caguas,PR,Puerto Rico,725
11443,Consumer,Elyria,OH,EE. UU.,44035
11444,Corporate,San Diego,CA,EE. UU.,92109
11445,Corporate,Caguas,PR,Puerto Rico,725
11446,Corporate,Santa Ana,CA,EE. UU.,92707
11447,Corporate,Beloit,WI,EE. UU.,53511
11448,Consumer,Caguas,PR,Puerto Rico,725
11449,Corporate,Bayamon,PR,Puerto Rico,957
11450,Consumer,Laredo,TX,EE. UU.,78040
11451,Home Office,Caguas,PR,Puerto Rico,725
11452,Home Office,Hollywood,FL,EE. UU.,33023
11453,Consumer,Roswell,NM,EE. UU.,88201
11454,Home Office,Fort Lauderdale,FL,EE. UU.,33324
11455,Consumer,Caguas,PR,Puerto Rico,725
11456,Consumer,New Albany,IN,EE. UU.,47150
11457,Corporate,San Benito,TX,EE. UU.,78586
11458,Home Office,Caguas,PR,Puerto Rico,725
11459,Consumer,Santa Ana,CA,EE. UU.,92703
11460,Corporate,New York,NY,EE. UU.,10128
11461,Consumer,Albuquerque,NM,EE. UU.,87105
11462,Corporate,Colorado Springs,CO,EE. UU.,80918
11463,Corporate,Murfreesboro,TN,EE. UU.,37130
11464,Consumer,Caguas,PR,Puerto Rico,725
11465,Home Office,Union City,CA,EE. UU.,94587
11466,Consumer,Caguas,PR,Puerto Rico,725
11467,Corporate,Fontana,CA,EE. UU.,92336
11468,Consumer,Medina,OH,EE. UU.,44256
11469,Corporate,Grove City,OH,EE. UU.,43123
11470,Home Office,Caguas,PR,Puerto Rico,725
11471,Consumer,Round Rock,TX,EE. UU.,78664
11472,Corporate,Caguas,PR,Puerto Rico,725
11473,Consumer,Elmhurst,IL,EE. UU.,60126
11474,Corporate,Caguas,PR,Puerto Rico,725
11475,Home Office,Houston,TX,EE. UU.,77083
11476,Home Office,Sunnyvale,CA,EE. UU.,94087
11477,Consumer,Caguas,PR,Puerto Rico,725
11478,Consumer,Jackson,MI,EE. UU.,49201
11479,Home Office,Caguas,PR,Puerto Rico,725
11480,Home Office,Beaverton,OR,EE. UU.,97006
11481,Consumer,Bend,OR,EE. UU.,97701
11482,Home Office,Caguas,PR,Puerto Rico,725
11483,Corporate,Piscataway,NJ,EE. UU.,8854
11484,Consumer,Lancaster,PA,EE. UU.,17601
11485,Corporate,Caguas,PR,Puerto Rico,725
11486,Consumer,West Lafayette,IN,EE. UU.,47906
11487,Consumer,Caguas,PR,Puerto Rico,725
11488,Corporate,Salem,OR,EE. UU.,97303
11489,Corporate,Chicago,IL,EE. UU.,60613
11490,Consumer,Caguas,PR,Puerto Rico,725
11491,Home Office,Virginia Beach,VA,EE. UU.,23454
11492,Corporate,Bowling Green,KY,EE. UU.,42101
11493,Consumer,Caguas,PR,Puerto Rico,725
11494,Consumer,Joliet,IL,EE. UU.,60435
11495,Consumer,Chicago,IL,EE. UU.,60613
11496,Consumer,Caguas,PR,Puerto Rico,725
11497,Consumer,Chicago,IL,EE. UU.,60613
11498,Consumer,Caguas,PR,Puerto Rico,725
11499,Consumer,Brooklyn,NY,EE. UU.,11209
11500,Home Office,Caguas,PR,Puerto Rico,725
11501,Corporate,Buena Park,CA,EE. UU.,90620
11502,Consumer,Caguas,PR,Puerto Rico,725
11503,Corporate,Saginaw,MI,EE. UU.,48601
11504,Consumer,Caguas,PR,Puerto Rico,725
11505,Consumer,Bakersfield,CA,EE. UU.,93306
11506,Home Office,South El Monte,CA,EE. UU.,91733
11507,Corporate,Caguas,PR,Puerto Rico,725
11508,Consumer,Newark,DE,EE. UU.,19702
11509,Consumer,Caguas,PR,Puerto Rico,725
11510,Consumer,Encinitas,CA,EE. UU.,92024
11511,Corporate,Caguas,PR,Puerto Rico,725
11512,Consumer,Memphis,TN,EE. UU.,38118
11513,Home Office,Caguas,PR,Puerto Rico,725
11514,Home Office,Tallahassee,FL,EE. UU.,32308
11515,Corporate,Caguas,PR,Puerto Rico,725
11516,Consumer,Carol Stream,IL,EE. UU.,60188
11517,Consumer,Caguas,PR,Puerto Rico,725
11518,Consumer,San Juan,PR,Puerto Rico,921
11519,Consumer,Howell,MI,EE. UU.,48843
11520,Corporate,Caguas,PR,Puerto Rico,725
11521,Home Office,Goose Creek,SC,EE. UU.,29445
11522,Home Office,Manati,PR,Puerto Rico,674
11523,Consumer,Tampa,FL,EE. UU.,33624
11524,Consumer,Caguas,PR,Puerto Rico,725
11525,Consumer,Brooklyn,NY,EE. UU.,11209
11526,Consumer,Caguas,PR,Puerto Rico,725
11527,Consumer,Elgin,IL,EE. UU.,60123
11528,Home Office,Glen Burnie,MD,EE. UU.,21061
11529,Home Office,West Covina,CA,EE. UU.,91790
11530,Corporate,Caguas,PR,Puerto Rico,725
11531,Corporate,Los Angeles,CA,EE. UU.,90004
11532,Corporate,Caguas,PR,Puerto Rico,725
11533,Home Office,Mchenry,IL,EE. UU.,60050
11534,Consumer,Caguas,PR,Puerto Rico,725
11535,Consumer,Ypsilanti,MI,EE. UU.,48197
11536,Consumer,Bend,OR,EE. UU.,97701
11537,Consumer,Caguas,PR,Puerto Rico,725
11538,Home Office,Carolina,PR,Puerto Rico,983
11539,Consumer,Caguas,PR,Puerto Rico,725
11540,Consumer,Fresno,CA,EE. UU.,93727
11541,Consumer,Santa Clara,CA,EE. UU.,95051
11542,Corporate,Caguas,PR,Puerto Rico,725
11543,Home Office,Antioch,CA,EE. UU.,94509
11544,Consumer,Chandler,AZ,EE. UU.,85224
11545,Consumer,Caguas,PR,Puerto Rico,725
11546,Corporate,Salina,KS,EE. UU.,67401
11547,Consumer,Escondido,CA,EE. UU.,92025
11548,Consumer,Caguas,PR,Puerto Rico,725
11549,Consumer,Palmdale,CA,EE. UU.,93550
11550,Consumer,Ventura,CA,EE. UU.,93003
11551,Consumer,Caguas,PR,Puerto Rico,725
11552,Consumer,Orlando,FL,EE. UU.,32825
11553,Consumer,Caguas,PR,Puerto Rico,725
11554,Home Office,San Benito,TX,EE. UU.,78586
11555,Home Office,Caguas,PR,Puerto Rico,725
11556,Consumer,Humacao,PR,Puerto Rico,791
11557,Consumer,Caguas,PR,Puerto Rico,725
11558,Consumer,Los Angeles,CA,EE. UU.,90066
11559,Consumer,Long Beach,CA,EE. UU.,90804
11560,Corporate,Caguas,PR,Puerto Rico,725
11561,Consumer,Henrico,VA,EE. UU.,23233
11562,Corporate,Colorado Springs,CO,EE. UU.,80918
11563,Consumer,Denton,TX,EE. UU.,76201
11564,Corporate,Caguas,PR,Puerto Rico,725
11565,Consumer,Harlingen,TX,EE. UU.,78550
11566,Consumer,Caguas,PR,Puerto Rico,725
11567,Consumer,Spring Valley,CA,EE. UU.,91977
11568,Consumer,Quincy,IL,EE. UU.,62301
11569,Corporate,Caguas,PR,Puerto Rico,725
11570,Home Office,Detroit,MI,EE. UU.,48234
11571,Consumer,Brandon,FL,EE. UU.,33511
11572,Consumer,Caguas,PR,Puerto Rico,725
11573,Corporate,Brooklyn,NY,EE. UU.,11213
11574,Consumer,Saint Louis,MO,EE. UU.,63129
11575,Consumer,Beloit,WI,EE. UU.,53511
11576,Corporate,Caguas,PR,Puerto Rico,725
11577,Corporate,Ypsilanti,MI,EE. UU.,48197
11578,Corporate,Caguas,PR,Puerto Rico,725
11579,Home Office,Cleveland,OH,EE. UU.,44118
11580,Corporate,Caguas,PR,Puerto Rico,725
11581,Corporate,Juana Diaz,PR,Puerto Rico,795
11582,Corporate,Caguas,PR,Puerto Rico,725
11583,Consumer,Blacksburg,VA,EE. UU.,24060
11584,Consumer,Caguas,PR,Puerto Rico,725
11585,Consumer,Chicago,IL,EE. UU.,60641
11586,Corporate,New Orleans,LA,EE. UU.,70122
11587,Consumer,Caguas,PR,Puerto Rico,725
11588,Consumer,Chicago,IL,EE. UU.,60614
11589,Consumer,Kent,WA,EE. UU.,98031
11590,Consumer,Azusa,CA,EE. UU.,91702
11591,Consumer,Caguas,PR,Puerto Rico,725
11592,Consumer,Portland,OR,EE. UU.,97223
11593,Consumer,Caguas,PR,Puerto Rico,725
11594,Consumer,New York,NY,EE. UU.,10128
11595,Consumer,Modesto,CA,EE. UU.,95355
11596,Corporate,Brighton,MA,EE. UU.,2135
11597,Consumer,Caguas,PR,Puerto Rico,725
11598,Consumer,Marietta,GA,EE. UU.,30067
11599,Consumer,Hickory,NC,EE. UU.,28601
11600,Consumer,Caguas,PR,Puerto Rico,725
11601,Consumer,Glendale,AZ,EE. UU.,85301
11602,Corporate,Mechanicsburg,PA,EE. UU.,17055
11603,Corporate,Los Angeles,CA,EE. UU.,90057
11604,Consumer,Caguas,PR,Puerto Rico,725
11605,Consumer,Sylmar,CA,EE. UU.,91342
11606,Consumer,Apex,NC,EE. UU.,27502
11607,Corporate,Caguas,PR,Puerto Rico,725
11608,Consumer,Norwalk,CA,EE. UU.,90650
11609,Corporate,Poway,CA,EE. UU.,92064
11610,Corporate,Caguas,PR,Puerto Rico,725
11611,Corporate,Metairie,LA,EE. UU.,70003
11612,Corporate,Caguas,PR,Puerto Rico,725
11613,Home Office,Sacramento,CA,EE. UU.,95828
11614,Home Office,Caguas,PR,Puerto Rico,725
11615,Home Office,Lake Forest,CA,EE. UU.,92630
11616,Home Office,Wyoming,MI,EE. UU.,49509
11617,Consumer,Virginia Beach,VA,EE. UU.,23462
11618,Consumer,Houston,TX,EE. UU.,77072
11619,Home Office,Caguas,PR,Puerto Rico,725
11620,Consumer,Los Angeles,CA,EE. UU.,90022
11621,Consumer,Los Angeles,CA,EE. UU.,90066
11622,Consumer,Caguas,PR,Puerto Rico,725
11623,Corporate,Yauco,PR,Puerto Rico,698
11624,Corporate,Caguas,PR,Puerto Rico,725
11625,Corporate,Brooklyn,NY,EE. UU.,11203
11626,Consumer,Marietta,GA,EE. UU.,30067
11627,Consumer,Caguas,PR,Puerto Rico,725
11628,Consumer,Las Vegas,NV,EE. UU.,89119
11629,Consumer,Caguas,PR,Puerto Rico,725
